User Id,Time,Win/Loss Ratio,Number of Deposits,label
2870,8,0.732311204,5,3
2871,16,0.271210293,15,5
2872,1,0.02944047,8,3
2873,8,0.365673216,7,3
2874,5,0.200041627,5,3
2875,4,0.324221167,1,2
2876,2,0.571771243,3,3
2877,1,2.042617623,1,0
2878,15,6.798401411,4,4
2879,10,0.468150242,0,2
2880,8,0.776001055,4,2
2881,0,0.031826139,7,3
2882,6,0.212016553,6,4
2883,10,1.932818613,0,2
2884,0,0.199014625,8,3
2885,3,0.245929637,6,4
2886,7,0.336587864,4,2
2887,1,6.4340469,1,0
2888,16,1.398432822,2,5
2889,9,1.104302085,1,2
2890,7,1.099981086,4,3
2891,6,0.20788075,5,4
2892,8,0.326142848,5,3
2893,4,0.186161653,4,3
2894,11,1.750022303,0,2
2895,6,0.541296163,1,2
2896,0,0.731600448,0,0
2897,8,1.214009447,1,1
2898,7,8.153392,8,4
2899,4,0.392010943,2,3
2900,3,0.307195508,3,2
2901,7,0.50513863,2,2
2902,7,0.67725441,7,3
2903,0,0.381,5,1
2904,8,0.408139442,5,3
2905,1,1.511892482,0,0
2906,5,0.324215464,2,2
2907,3,0.347750646,2,3
2908,3,0.423763835,4,3
2909,4,0.22689577,7,4
2910,1,1.061353462,1,0
2911,16,0.057606927,12,5
2912,3,0.996925953,3,1
2913,7,0.578110966,6,3
2914,0,0.008544972,6,3
2915,1,0.747778381,4,1
2916,7,0.283064751,6,4
2917,6,0.181646074,5,4
2918,18,3.36222039,3,5
2919,8,0,11,5
2920,10,0.476523494,1,2
2921,0,0.851995559,1,0
2922,8,1.277575607,5,2
2923,7,1.025845388,1,1
2924,8,0.487914799,8,4
2925,9,0.005026844,7,2
2926,9,0.408762351,5,2
2927,6,5.002142445,1,0
2928,2,0.372224008,2,2
2929,4,0.19224195,8,4
2930,1,2.416818817,0,0
2931,10,2.721112262,0,0
2932,8,0.487021245,4,3
2933,7,0.448863919,6,3
2934,8,0.222478817,7,4
2935,11,0.130278205,3,4
2936,7,0.578152392,3,3
2937,5,0.222478817,7,4
2938,2,0.963005428,6,4
2939,0,0.089325801,8,3
2940,4,0.564153309,4,3
2941,4,0.295196566,5,3
2942,22,1.346412401,3,5
2943,1,0.871931374,1,0
2944,1,0.689851202,3,1
2945,2,0.671294212,2,1
2946,4,0.885351472,4,1
2947,9,0.1367548,2,4
2948,8,0.392057172,2,3
2949,5,0.593745527,2,2
2950,8,0.441117002,5,4
2951,0,0.266097104,6,3
2952,17,0.205803124,8,5
2953,18,1.066481216,3,5
2954,6,0.859050939,1,1
2955,10,0.042616234,9,5
2956,21,1.308119871,2,5
2957,3,1.038059712,2,1
2958,10,0.355288408,2,4
2959,17,0.037138732,22,5
2960,17,0.118812429,14,5
2961,6,0.833331093,2,1
2962,8,0.748824728,5,2
2963,9,0.963002976,5,2
2964,3,0.765720977,1,1
2965,10,1.138571704,1,2
2966,9,1.381058073,0,2
2967,21,0.187687555,6,5
2968,2,0.405308556,2,3
2969,6,1.093174193,1,1
2970,9,0.211216805,4,4
2971,0,0.52251937,3,2
2972,7,0.615221786,8,3
2973,9,0.571693409,7,3
2974,7,0.428555678,6,3
2975,3,0.195222692,8,4
2976,8,0.25325032,6,5
2977,1,0.237223341,8,3
2978,14,5.250716084,3,4
2979,5,0.804117998,2,1
2980,2,2.741271701,2,0
2981,7,1.122254116,4,3
2982,5,1.097538683,1,1
2983,5,6.801139689,1,0
2984,10,0.112734941,2,4
2985,9,0.813997967,5,2
2986,9,0.320273574,7,4
2987,6,1.038059712,2,1
2988,2,0.336425078,2,3
2989,2,0.917498514,4,1
2990,3,0.487945823,4,3
2991,3,6.215601955,3,0
2992,8,0.796290781,4,3
2993,10,0.303250676,8,4
2994,5,0.024625481,7,4
2995,6,6.911750307,1,0
2996,1,1.577936646,2,0
2997,5,0.192578171,5,4
2998,1,0.374120383,1,2
2999,3,0.187637492,3,4
3000,4,1.075411893,1,2
3001,5,0.169730926,4,4
3002,1,1.098249471,0,0
3003,2,2.730953954,0,0
3004,7,0.49688325,6,3
3005,6,0.319477487,1,2
3006,1,1.981141123,1,0
3007,5,1.13223446,1,0
3008,0,1.061353462,1,0
3009,3,1.172082934,1,0
3010,8,0.72525867,5,2
3011,8,0.489083543,6,3
3012,6,0.22944636,7,4
3013,8,1.079605687,5,3
3014,4,3.151110361,1,0
3015,21,0.154397165,6,5
3016,20,1.207599213,2,5
3017,11,1.709717842,1,2
3018,2,0.569011721,3,1
3019,2,0.900822691,4,1
3020,15,0.717815002,6,4
3021,10,0.408951077,5,2
3022,4,0.370698339,3,2
3023,20,0.114971501,30,5
3024,1,1.00130864,1,2
3025,4,0.961972078,4,1
3026,17,0.0308194,26,5
3027,18,1.427972776,3,5
3028,6,6.39282049,1,0
3029,1,0.959130665,0,0
3030,7,1.23316636,4,3
3031,1,0.230940352,8,3
3032,4,0.144988996,6,4
3033,4,0.561392294,2,3
3034,21,1.559647174,2,5
3035,23,9.83E-05,9,5
3036,10,1.145187284,1,2
3037,18,1.482225177,2,5
3038,9,0.769072304,5,2
3039,19,0,8,5
3040,1,0.719243951,5,1
3041,7,0.267774279,5,3
3042,5,0.343532445,1,2
3043,5,0.356161288,4,2
3044,9,1.451157131,0,2
3045,3,0.30921442,2,3
3046,19,0.037142501,8,5
3047,7,0.506552683,5,3
3048,6,0.394219745,9,4
3049,8,0.293071593,5,4
3050,9,0.495098662,6,3
3051,8,0.209425117,5,4
3052,4,1.726507554,2,2
3053,6,0.48676521,3,2
3054,5,0.309918662,5,2
3055,10,0.256321306,9,4
3056,16,0.052906927,16,5
3057,5,0.219747327,5,4
3058,5,0.458049901,1,2
3059,18,0.05673558,21,5
3060,11,0.374564054,7,3
3061,2,0.204334272,7,3
3062,6,1.199417661,4,2
3063,9,0.717780402,5,2
3064,24,0.09305015,29,5
3065,7,0.367726666,9,4
3066,7,1.39154851,4,3
3067,19,0.202172445,6,5
3068,9,0.73822128,0,2
3069,2,0.970148171,4,1
3070,2,1.454019133,0,0
3071,7,0.356136914,4,3
3072,5,0.14641617,4,4
3073,4,0.249478151,6,4
3074,2,1.017232169,1,0
3075,2,5.978943964,2,0
3076,4,0.467474024,2,2
3077,8,0.255838875,6,3
3078,8,1.049746563,4,3
3079,7,0.430117051,5,3
3080,3,0.557772037,2,3
3081,5,0.264311839,6,3
3082,9,1.103274854,1,1
3083,7,1.122693215,4,3
3084,2,1.471057139,2,1
3085,2,0.654417802,3,3
3086,1,0.787482812,5,1
3087,8,0.353885311,3,3
3088,9,0.332510691,6,3
3089,6,0.481466839,2,2
3090,17,0.00903715,6,5
3091,3,0.412852525,3,2
3092,6,0.492952196,1,2
3093,9,0,5,5
3094,24,0,8,5
3095,1,1.049438527,0,0
3096,3,0.147046997,7,4
3097,1,1.049472332,3,0
3098,5,1.207427717,4,1
3099,9,0.897187562,5,2
3100,9,1.16720433,4,3
3101,5,0.190639433,6,4
3102,7,0.267774279,5,4
3103,1,1.852049598,1,0
3104,8,0.164,24,5
3105,6,1.025845388,1,1
3106,5,5.00720477,1,0
3107,9,0.485832277,6,3
3108,4,6.497792347,1,0
3109,3,1.047874624,0,0
3110,5,1.869588426,7,4
3111,3,1.68034649,3,1
3112,6,0.340824545,1,2
3113,8,1.085621932,1,1
3114,12,0.189686931,3,4
3115,2,0.274514881,8,3
3116,2,0.309592044,3,3
3117,7,1.048727159,5,3
3118,0,0.042297953,24,5
3119,0,1.088374624,1,0
3120,6,0.631694494,3,2
3121,3,5.382249221,2,0
3122,6,0.647075678,8,4
3123,5,0.367926388,2,2
3124,3,1.972790548,3,1
3125,9,0.837279018,4,2
3126,9,0.330370048,5,3
3127,4,0.24783653,4,3
3128,5,6.081639478,1,0
3129,11,0.17621887,2,4
3130,7,0.303214012,7,4
3131,4,0.397154874,2,3
3132,10,0.00839726,3,4
3133,9,0.331154074,5,3
3134,10,0.438504749,9,4
3135,3,2.70832745,1,0
3136,4,0.30167353,1,2
3137,5,0.321331669,3,3
3138,0,0.202345561,7,3
3139,1,0.307143541,1,2
3140,1,0.694957873,2,1
3141,2,0.307108439,2,3
3142,6,0.339124457,9,4
3143,6,0.307196275,1,2
3144,1,1.498799186,0,0
3145,4,0.566576334,1,2
3146,11,0,5,5
3147,7,0.138735688,7,4
3148,2,5.034638248,2,0
3149,8,0.899010292,5,2
3150,7,0.566576334,1,2
3151,1,1.47212809,1,0
3152,2,0.5577826,3,2
3153,3,1.178350963,3,1
3154,4,0.321614683,2,2
3155,2,0.321316062,3,3
3156,6,0.177416235,7,4
3157,15,6.33317375,2,4
3158,4,0.418277765,4,3
3159,6,0.18928362,4,4
3160,2,0.180348724,6,3
3161,9,1.199402399,1,1
3162,6,1.061217948,2,1
3163,22,1.513216086,3,5
3164,6,1.046780411,1,1
3165,1,2.788372452,1,0
3166,11,0,6,5
3167,3,0.23339588,6,4
3168,4,0.932334891,4,1
3169,8,0.593797778,5,3
3170,8,0.77717076,1,1
3171,3,0.206916086,4,3
3172,6,0.594211621,2,2
3173,2,0.10205712,11,4
3174,7,0.347725224,2,2
3175,5,0.056748058,4,4
3176,23,1.736752103,3,5
3177,11,0.16141593,3,4
3178,9,0.381252081,3,3
3179,3,0.585417642,3,2
3180,1,0.578178988,3,1
3181,5,0.24783653,4,3
3182,2,0.777267841,4,1
3183,10,0.777267841,4,2
3184,8,0.42443638,8,4
3185,9,0.441872635,7,4
3186,0,0.641116493,2,1
3187,10,1.562849068,0,2
3188,5,0.832816053,2,1
3189,18,0,8,5
3190,24,0.770878091,3,5
3191,24,0.056785169,17,5
3192,10,0.10781774,3,4
3193,6,0.48989803,2,2
3194,10,0.49639172,4,3
3195,2,0.572077587,3,2
3196,3,0.10868191,30,5
3197,18,0.096087512,10,5
3198,2,0.12890877,11,4
3199,8,0.442306054,4,3
3200,4,0.697674494,2,2
3201,4,0.128168011,16,4
3202,8,0.96116318,5,2
3203,6,0.377558093,1,2
3204,7,0.633220639,3,3
3205,11,1.779147961,0,2
3206,13,8.739142452,3,4
3207,1,5.601628667,1,0
3208,5,6.23707747,1,0
3209,5,0.93569973,2,2
3210,11,0.155958676,3,4
3211,1,1.11731672,2,0
3212,2,6.016746097,3,0
3213,11,0.882755851,5,4
3214,23,0.089360502,15,5
3215,9,0.569466925,1,1
3216,7,0.289917202,6,4
3217,11,0.082650961,36,5
3218,0,0.230940352,8,3
3219,1,0.905647993,4,1
3220,5,0.27405004,5,3
3221,7,0.221071661,5,4
3222,22,0.161210717,15,5
3223,4,1.162971425,3,1
3224,9,0.547415731,7,4
3225,4,0.181482425,11,4
3226,9,0.891623205,5,2
3227,1,1.09504226,1,0
3228,8,0.418746142,5,3
3229,24,2.678675669,3,5
3230,7,0.480856618,3,2
3231,4,0.603121457,3,3
3232,6,0.511706011,7,3
3233,0,0.790431232,0,0
3234,15,0.238057136,7,5
3235,8,0.414592482,1,1
3236,13,3.821273006,6,4
3237,24,1.60244099,3,5
3238,9,9.929653872,0,0
3239,3,0.245259403,6,4
3240,22,0.029667271,38,5
3241,16,1.897150074,2,4
3242,6,6.910215554,1,0
3243,9,1.051167967,1,1
3244,2,6.640958287,2,0
3245,9,0.40845611,5,3
3246,0,0.276224358,6,3
3247,0,0.046300759,8,3
3248,3,1.044622825,1,1
3249,10,0.442210855,5,2
3250,2,0.912021258,4,1
3251,6,1.276205231,1,1
3252,1,1.984199554,0,0
3253,5,0.109841223,6,4
3254,8,1.227374558,5,3
3255,3,0.354897355,3,3
3256,10,1.178013061,4,4
3257,7,0.108540496,7,4
3258,9,0.485695862,8,4
3259,23,0.00056757,7,5
3260,10,1.03368673,0,2
3261,5,6.971546135,1,0
3262,0,0.271261236,6,3
3263,5,0.211198233,6,4
3264,19,1.666012511,2,5
3265,13,1.582925477,7,4
3266,24,1.991753006,3,5
3267,10,0.303222577,8,4
3268,17,1.652979625,2,5
3269,11,1.533650306,1,2
3270,6,6.484234699,1,0
3271,17,2.732149488,3,5
3272,1,0.81943794,5,1
3273,9,0.269717134,9,3
3274,8,0,14,5
3275,2,0.99738318,4,1
3276,2,0.184338052,12,4
3277,6,0.20631761,7,4
3278,7,0.490267758,8,4
3279,8,0.576130063,2,3
3280,4,0.502166762,1,2
3281,9,1.331100975,0,2
3282,7,0.409668785,4,3
3283,22,0.252139242,9,5
3284,7,0.470116241,3,3
3285,3,0.575129783,3,2
3286,1,6.49314728,1,0
3287,9,1.289785375,5,3
3288,7,0.34938116,6,3
3289,4,0.128574186,2,3
3290,4,0.230341027,5,3
3291,0,0.065301811,7,3
3292,8,0.912216499,4,2
3293,6,0.423599595,1,2
3294,3,0.51916905,3,2
3295,1,0.227128665,8,3
3296,10,1.060128516,0,2
3297,4,0.815793141,4,1
3298,1,0.804755212,4,1
3299,2,0.331193355,2,3
3300,3,0.409901262,2,2
3301,8,1.231014135,5,2
3302,11,1.231361261,0,2
3303,1,0.222478818,7,3
3304,3,0.473548573,3,2
3305,2,0.98347996,0,0
3306,1,0.462148508,2,1
3307,8,1.28018358,5,2
3308,16,0,7,5
3309,9,0.434174498,8,4
3310,4,0.635297768,9,4
3311,20,0.08984689,8,5
3312,1,0.038764373,7,3
3313,5,6.97032648,1,0
3314,4,1.061996439,2,1
3315,2,0.77907172,0,0
3316,9,0.237112393,7,3
3317,4,0.340859912,9,4
3318,21,0.254447885,20,5
3319,4,6.212816559,1,0
3320,6,0.303265924,8,4
3321,7,0.294715888,5,4
3322,13,0.184267715,15,5
3323,9,0.09066772,7,3
3324,6,6.460214929,1,0
3325,6,0.473388031,3,2
3326,10,1.036415701,1,0
3327,5,0.001432529,3,1
3328,6,0.462361378,6,3
3329,12,1.016345567,5,4
3330,10,1.025431544,1,2
3331,10,0.229171956,3,4
3332,3,0.168019554,11,4
3333,4,0.173564593,4,4
3334,2,0.199221247,10,4
3335,21,0.147791518,8,5
3336,14,2.770978808,5,4
3337,8,0.80908136,4,2
3338,2,2.874945761,1,0
3339,22,0.066416224,11,5
3340,3,0.677163379,3,2
3341,7,1.025571141,1,1
3342,4,0.697172856,2,2
3343,6,0.22961567,6,4
3344,8,0.130151669,8,4
3345,11,0.18928362,4,4
3346,7,0.472723657,6,3
3347,22,0,5,5
3348,1,0.230940352,8,3
3349,3,0.370633539,3,2
3350,8,0.4319329,7,4
3351,3,0.242162696,6,4
3352,3,1.231003792,3,1
3353,3,0.071561877,32,5
3354,6,0.43641283,5,2
3355,9,0.480414103,4,3
3356,4,1.09964504,1,1
3357,6,0.32897569,2,2
3358,7,0.332828349,2,2
3359,9,1.263321516,4,3
3360,2,0.377594781,2,2
3361,1,0.663674487,3,1
3362,19,0,8,5
3363,5,1.093854005,2,1
3364,4,0.414598666,1,2
3365,6,0.380342429,2,2
3366,4,0.71184374,2,1
3367,6,1.08214045,2,1
3368,0,0.292025743,7,3
3369,5,5.887353194,1,0
3370,4,0.248431637,7,4
3371,21,0.035700686,8,5
3372,10,0.414514337,4,2
3373,14,0.135741584,6,5
3374,6,0.330393748,6,4
3375,2,0.195211326,9,4
3376,0,0.21801674,6,3
3377,8,0.065297175,31,5
3378,2,0.032939276,8,3
3379,2,0.654131215,1,2
3380,16,0.908636479,5,4
3381,2,0.31998369,4,3
3382,6,0.572116888,6,3
3383,4,0.326178301,3,3
3384,4,0.163208226,4,3
3385,9,0.677121057,9,4
3386,2,0.488121672,3,2
3387,10,0.864977111,4,4
3388,23,0.05331712,16,5
3389,12,0,6,5
3390,18,0.043251247,20,5
3391,8,1.950528618,5,3
3392,6,0.228217975,5,4
3393,7,0.377712457,2,2
3394,2,0.002112832,11,4
3395,4,0.495165612,2,2
3396,6,0.307133599,1,2
3397,10,2.741241158,0,0
3398,11,0.167641866,4,4
3399,7,1.078518315,2,3
3400,17,0.225402629,5,5
3401,8,0.766960658,4,2
3402,0,1.136431737,1,0
3403,6,0.186172515,6,4
3404,7,0.658426471,6,3
3405,10,0.120216179,3,4
3406,22,0.29815927,5,5
3407,3,0.120287366,8,4
3408,0,0.230940352,8,3
3409,16,0.101534213,11,5
3410,2,0.597599585,3,1
3411,0,1.684612456,0,0
3412,9,0.856463895,5,2
3413,10,2.879482204,6,4
3414,22,0.028857058,36,5
3415,7,0.485832277,6,3
3416,11,0.133901712,2,4
3417,3,0.532535725,1,2
3418,18,1.069338366,2,5
3419,9,0.688063559,8,3
3420,5,0.056748058,4,4
3421,4,5.373325671,1,0
3422,5,0.259923141,5,4
3423,5,0.030842703,27,5
3424,9,0.471490211,5,3
3425,2,0.198663235,4,1
3426,15,1.013619066,2,4
3427,4,0.207798724,4,3
3428,24,1.576972527,2,5
3429,2,0.97056822,5,1
3430,2,0.01932594,35,5
3431,6,5.986192341,1,0
3432,0,1.083768634,2,0
3433,19,0.295196566,5,5
3434,1,0.770630348,0,0
3435,6,0.284641909,5,4
3436,0,0.209474153,6,3
3437,3,0.223831469,6,4
3438,5,0.322668016,2,2
3439,7,1.1576199,4,3
3440,1,0.363793373,3,2
3441,7,0.562930277,3,3
3442,17,0,5,5
3443,2,1.077974043,4,1
3444,21,0.126212602,14,5
3445,5,0.562515263,2,2
3446,11,1.122115277,1,2
3447,2,0.284166762,11,4
3448,2,6.835250307,2,0
3449,6,5.467325024,1,0
3450,2,0.270929361,11,4
3451,9,0.172444743,3,4
3452,3,0.631032695,2,2
3453,3,0.734607705,1,1
3454,9,0.313665513,7,4
3455,9,0.711693608,5,2
3456,8,1.0664005,5,3
3457,21,1.028821473,3,5
3458,6,0.24640834,5,4
3459,6,0.575684557,3,2
3460,4,0.32419115,2,2
3461,8,0.307882155,3,3
3462,5,6.910337534,1,0
3463,4,0.476512623,1,2
3464,20,0.004823536,9,5
3465,14,0.056738058,5,5
3466,4,6.256045899,1,0
3467,9,1.621814587,1,2
3468,5,0.252121864,6,4
3469,4,0.39527638,2,2
3470,10,1.388693961,1,2
3471,5,0.214771883,6,3
3472,22,0.20102791,10,5
3473,9,0.34292903,5,3
3474,8,0.28408288,7,4
3475,7,0.449379062,4,3
3476,2,0.332442372,3,3
3477,9,0.819410789,4,2
3478,1,0.963976562,1,0
3479,9,1.280410167,1,2
3480,6,0.397497682,3,2
3481,5,0.252757104,7,4
3482,0,2.751900608,2,0
3483,3,0.266807718,4,3
3484,6,0.159466737,5,4
3485,0,0.136833185,8,3
3486,3,0.405308556,2,2
3487,1,0.877683851,0,0
3488,1,0.88439101,1,0
3489,3,0.40560422,3,2
3490,23,0.247744685,20,5
3491,12,0,8,5
3492,4,0.188437212,11,4
3493,1,0.035700686,7,3
3494,7,0.352401756,4,2
3495,20,0.092201263,9,5
3496,8,2.35E-05,6,4
3497,10,1.138166524,1,2
3498,7,1.280015251,4,3
3499,7,0.615217201,5,3
3500,0,0.287465225,7,3
3501,10,1.115301222,1,2
3502,9,0.54341912,8,3
3503,8,0.461131243,9,4
3504,3,0.320398244,1,2
3505,6,0.340813583,9,4
3506,8,0.76103966,5,2
3507,2,2.595111463,2,0
3508,6,0.441725357,1,2
3509,5,0.969071606,2,1
3510,4,0.440373164,3,2
3511,9,0.496277641,7,3
3512,0,1.427199107,3,1
3513,8,1.063470124,1,1
3514,3,0.271991844,11,4
3515,10,0.492965138,5,3
3516,10,0.266208191,4,4
3517,21,0.184267751,12,5
3518,6,1.05611374,1,1
3519,3,0.582935201,2,2
3520,0,0.689454989,3,1
3521,6,0.356175427,1,2
3522,1,1.040484984,1,0
3523,0,2.712441987,2,0
3524,3,0.319614828,2,3
3525,2,0.652763468,3,1
3526,6,0.354199772,2,2
3527,2,1.26011815,1,0
3528,7,0.571733985,2,2
3529,6,5.224821216,1,0
3530,17,0,13,5
3531,21,1.398432822,2,5
3532,1,1.424725436,2,0
3533,1,0.81853062,5,1
3534,6,0.501187958,7,4
3535,9,0.302759061,3,3
3536,5,0.279182641,5,4
3537,4,0.115686263,11,4
3538,4,0.169730926,4,4
3539,7,0.677067772,5,3
3540,11,0.146616818,2,4
3541,3,0.852460032,2,1
3542,1,0.983674494,1,0
3543,2,0.057637512,9,4
3544,6,0.883453445,7,4
3545,4,0.003124258,6,3
3546,22,1.937911876,2,5
3547,0,6.753401923,3,0
3548,6,1.003751013,2,1
3549,2,0.268297577,7,3
3550,9,1.181241819,1,2
3551,9,0.851252329,5,2
3552,2,2.703188828,1,0
3553,9,0.309015573,9,4
3554,4,1.22902668,2,1
3555,4,0.196509009,12,4
3556,2,0.799649922,3,0
3557,3,0.328217202,1,2
3558,1,1.935940439,1,0
3559,3,0.461551687,3,3
3560,8,1.051382185,1,1
3561,9,0.807980978,5,2
3562,7,1.274284154,4,3
3563,23,1.437608839,3,5
3564,14,0.221275241,5,5
3565,8,0.789889091,5,2
3566,16,1.140472332,3,5
3567,2,5.548449277,3,0
3568,6,0.340824547,6,4
3569,9,1.232305487,5,2
3570,3,0.57385047,2,2
3571,5,0.218673368,7,4
3572,22,0.445355089,3,5
3573,8,0.303265924,8,4
3574,3,0.089939934,10,4
3575,6,0.42052682,9,4
3576,0,0.971926412,1,0
3577,7,0.500566771,2,2
3578,4,0.198613572,12,4
3579,8,0.321148172,5,2
3580,24,1.039917139,3,5
3581,20,0.716262937,2,5
3582,9,0.812981685,5,2
3583,15,0.799419216,7,4
3584,10,0.14419554,3,4
3585,9,1.191939874,5,3
3586,1,0.976822985,1,0
3587,8,1.27419802,4,3
3588,7,0.480167415,5,3
3589,2,0.291560113,6,3
3590,7,0.008548122,7,4
3591,12,3.881319544,6,4
3592,3,0.366277159,2,2
3593,7,1.193887094,4,3
3594,6,0,13,5
3595,3,0.002126316,8,4
3596,22,1.346932776,3,5
3597,2,5.772343312,3,1
3598,3,0.121450081,9,4
3599,1,0.983674494,1,0
3600,3,0.304066979,2,2
3601,1,0.531344641,2,1
3602,10,1.27453155,1,2
3603,2,1.363884832,3,1
3604,5,0.203224202,5,4
3605,1,1.249389532,1,0
3606,23,1.60244099,3,5
3607,7,0.443841614,4,2
3608,3,0.548486058,2,2
3609,4,0.666985385,2,2
3610,21,1.561783664,2,5
3611,5,0.172525451,4,4
3612,2,0.732051921,4,1
3613,11,0.321366143,1,2
3614,4,0.434314261,1,2
3615,3,0.054041265,35,5
3616,1,0.17831715,8,3
3617,9,1.044891032,1,2
3618,11,0.110679984,4,4
3619,9,0.494970863,7,4
3620,6,6.925058701,1,0
3621,5,0.281934382,4,3
3622,5,5.285940028,1,0
3623,1,0.847455894,3,0
3624,7,1.089772878,1,1
3625,9,1.082921888,1,1
3626,8,0.407665801,5,3
3627,1,1.932577752,2,0
3628,0,0.921511442,1,0
3629,6,0.187910951,5,4
3630,3,1.298838482,0,0
3631,3,1.617527595,2,0
3632,6,1.24835966,2,1
3633,14,0,6,5
3634,6,0.877080486,6,4
3635,6,0.585619404,5,3
3636,4,0.308300649,2,2
3637,3,0.165020739,8,4
3638,3,0.230960186,6,4
3639,9,0.359133017,7,3
3640,1,2.264613455,0,0
3641,0,1.089772878,0,0
3642,6,0,5,5
3643,23,0.164689587,12,5
3644,16,0.038894669,11,5
3645,7,1.13284752,1,1
3646,1,0.346044628,1,2
3647,17,1.557548939,3,5
3648,10,0.737463787,5,2
3649,10,0.824510834,4,4
3650,2,0.631032695,2,1
3651,3,0.361322876,3,2
3652,3,1.181438439,2,1
3653,1,1.082121262,1,0
3654,5,0.408176672,4,2
3655,2,0.564995957,3,2
3656,11,0.86039429,5,4
3657,9,1.041893405,0,2
3658,11,0.972402915,5,2
3659,7,1.285630218,1,1
3660,6,1.083057421,2,1
3661,1,6.421422592,3,0
3662,11,2.986579355,3,4
3663,22,0.340824545,13,5
3664,9,0.455660358,5,3
3665,1,0.12955567,7,3
3666,10,0.418346317,7,4
3667,5,0.261408539,6,4
3668,7,0.46291205,2,2
3669,3,0.123809776,1,1
3670,5,0.216803304,6,4
3671,4,0.317238063,2,2
3672,9,3.321729635,4,3
3673,6,6.516262158,1,0
3674,9,0.307159247,7,4
3675,12,2.516415903,2,4
3676,7,0.315000214,2,2
3677,6,6.887910322,1,0
3678,2,1.651281306,2,0
3679,7,1.099190993,1,1
3680,5,0.810114496,2,1
3681,7,0.446161669,6,3
3682,9,0.43574568,7,4
3683,6,1.025845388,1,1
3684,9,0.303265924,8,3
3685,11,1.166262787,0,2
3686,2,2.072426152,2,0
3687,5,1.218137685,1,0
3688,9,0.707175125,5,2
3689,6,6.023017202,1,0
3690,0,0.266389036,7,3
3691,17,0.17327027,5,5
3692,16,1.247493012,2,5
3693,1,1.039245218,2,0
3694,10,0.861516715,4,2
3695,20,1.602569443,2,5
3696,20,0.164934532,19,5
3697,19,1.983110245,3,5
3698,8,0.452606213,8,4
3699,4,0.692642908,3,2
3700,1,2.791241109,2,0
3701,3,0.35315337,4,3
3702,9,1.23251721,4,3
3703,2,0.68913573,2,3
3704,8,1.461148185,5,3
3705,7,0.623001269,7,3
3706,6,0.278316565,6,4
3707,9,1.044581658,1,2
3708,8,0.440342399,4,3
3709,9,0.602191918,8,3
3710,7,1.031211202,1,1
3711,4,0.201133951,4,4
3712,21,6.019130051,3,5
3713,23,10.11748594,8,5
3714,8,0.983187051,4,2
3715,8,0.835193229,5,3
3716,5,0.153110518,5,3
3717,10,0.400441217,8,4
3718,9,2.341373212,0,2
3719,3,0.697314156,3,2
3720,3,0.101427318,12,4
3721,8,0.461571096,6,3
3722,2,0.648168152,3,2
3723,23,0.10203295,18,5
3724,0,0.011189134,7,3
3725,10,2.07177359,1,2
3726,9,1.051055166,1,2
3727,15,1.039324413,2,4
3728,9,0.572112424,3,3
3729,24,0.1261451,18,5
3730,9,0.370625932,9,4
3731,9,0.14419553,5,5
3732,9,0.719225967,5,2
3733,0,1.725313345,0,0
3734,4,0.25325032,6,4
3735,3,0.154766303,2,2
3736,0,1.272511803,1,0
3737,2,0.804790009,1,0
3738,10,0.128574186,2,4
3739,3,0.589108209,0,0
3740,1,0.475566687,1,2
3741,9,1.782918688,7,3
3742,9,0.367983923,1,1
3743,6,5.26993012,1,0
3744,0,0.377241554,8,3
3745,5,8.285847185,1,0
3746,5,0.154372521,5,4
3747,6,1.025845388,1,1
3748,5,6.526839248,1,0
3749,11,1.559645949,1,2
3750,0,5.096110756,2,0
3751,9,1.247757288,0,2
3752,8,1.113702091,5,2
3753,1,1.940278022,0,0
3754,6,0.190639433,6,4
3755,8,0.717869075,4,2
3756,4,0.206459708,6,4
3757,12,0.124856327,5,4
3758,6,0.557020639,1,2
3759,15,0.124856327,5,4
3760,19,1.576972527,2,5
3761,8,1.048088735,1,1
3762,7,0.288968336,7,4
3763,0,0.496277694,3,2
3764,6,0.115444206,6,4
3765,4,0.187921803,8,4
3766,0,0.203197755,6,3
3767,5,0.205306135,4,3
3768,8,0.35392112,5,3
3769,7,1.194300884,4,3
3770,8,1.008982688,1,1
3771,1,0.230940352,8,3
3772,17,0,15,5
3773,7,0.65892079,5,2
3774,3,0.332506934,1,2
3775,4,6.488420013,1,0
3776,0,0.288529917,6,3
3777,9,0.47891441,8,4
3778,10,1.87161531,1,2
3779,4,0.349498639,3,3
3780,6,6.476127178,1,0
3781,1,0.167492,9,3
3782,8,0.221085113,5,4
3783,7,0.788180704,2,1
3784,9,0.557065877,7,3
3785,0,0.631032695,2,1
3786,8,0.473562348,5,3
3787,2,0.548104352,3,2
3788,1,0.037215546,8,3
3789,6,0.279793579,6,4
3790,14,1.721075506,5,4
3791,10,1.189031212,5,2
3792,0,0.353165393,2,2
3793,0,0.369732201,1,2
3794,7,1.094114619,1,1
3795,21,1.27421937,2,5
3796,4,0.370338594,2,1
3797,6,0.422749285,7,4
3798,1,6.421816591,3,0
3799,23,0.258754206,7,5
3800,5,0.181284967,2,2
3801,2,0.490679516,3,3
3802,9,0.191225169,3,4
3803,0,0.832755544,0,0
3804,0,0.328766678,3,2
3805,5,0.829219202,1,1
